district,date,hazard,any_flag,max_confidence,n_observations,n_triggered,message_en,message_ur,lat,lon
Khyber,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,33.87816532481627,71.04531456080079
Khyber,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,33.87816532481627,71.04531456080079
Khyber,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,33.87816532481627,71.04531456080079
Khyber,20260828,thunderstorm,False,0.6,8,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,33.87816532481627,71.04531456080079
Khyber,20260828,uv_index,False,0.5,8,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,33.87816532481627,71.04531456080079
Kohat,20260828,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 15 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,33.418824943554064,71.5366026095573
Kohat,20260828,cold_wave,False,0.33,1,0,Mean clear-sky night skin temp 10.0 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,33.418824943554064,71.5366026095573
Kohat,20260828,dust_storm,False,0.5,8,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,33.418824943554064,71.5366026095573
Kohat,20260828,fog,False,0.6,8,0,IR3.9-IR10.8 = -2.5 K -- outside the fog signature range.,دھند کی علامت نہیں,33.418824943554064,71.5366026095573
Kohat,20260828,frost,False,0.3,8,0,Not all three frost conditions met (no WRF wind data available).,پالے کی تمام شرائط پوری نہیں ہوئیں,33.418824943554064,71.5366026095573
Kohat,20260828,hail,False,0.0,8,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,33.418824943554064,71.5366026095573
Kohat,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,33.418824943554064,71.5366026095573
Kohat,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,33.418824943554064,71.5366026095573
Kohat,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,33.418824943554064,71.5366026095573
Kohat,20260828,thunderstorm,False,0.6,8,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,33.418824943554064,71.5366026095573
Kohat,20260828,uv_index,False,0.5,8,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,33.418824943554064,71.5366026095573
Kohistan,20260828,cloud_burst,False,0.0,1,0,STUBBED: no consecutive-frame pairs available at all for this location/period.,ڈیٹا دستیاب نہیں,35.283777078626336,73.23547597902369
Kohistan,20260828,cold_wave,False,0.0,1,0,Not enough clear-sky multi-day night skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,35.283777078626336,73.23547597902369
Kohistan,20260828,dust_storm,False,0.0,8,0,Dust-difference channels unavailable.,ڈیٹا دستیاب نہیں,35.283777078626336,73.23547597902369
Kohistan,20260828,fog,False,0.0,8,0,No IR3.9-IR10.8 data at this time/location.,ڈیٹا دستیاب نہیں,35.283777078626336,73.23547597902369
Kohistan,20260828,frost,False,0.0,8,0,MSG skin-temperature/cloud data unavailable.,ڈیٹا دستیاب نہیں,35.283777078626336,73.23547597902369
Kohistan,20260828,hail,False,0.0,8,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,35.283777078626336,73.23547597902369
Kohistan,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,35.283777078626336,73.23547597902369
Kohistan,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,35.283777078626336,73.23547597902369
Kohistan,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,35.283777078626336,73.23547597902369
Kohistan,20260828,thunderstorm,False,0.0,8,0,No convection data at this time/location.,اس وقت/مقام کے لیے کنویکشن ڈیٹا دستیاب نہیں,35.283777078626336,73.23547597902369
Kohistan,20260828,uv_index,False,0.0,8,0,No MSG cloud data available.,ڈیٹا دستیاب نہیں,35.283777078626336,73.23547597902369
Kohlu,20260828,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 15 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,29.568958221108144,68.88747489694028
Kohlu,20260828,cold_wave,False,0.33,1,0,Mean clear-sky night skin temp 17.7 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,29.568958221108144,68.88747489694028
Kohlu,20260828,dust_storm,False,0.5,8,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,29.568958221108144,68.88747489694028
Kohlu,20260828,fog,False,0.6,8,0,IR3.9-IR10.8 = -3.9 K -- outside the fog signature range.,دھند کی علامت نہیں,29.568958221108144,68.88747489694028
Kohlu,20260828,frost,False,0.3,8,0,Not all three frost conditions met (no WRF wind data available).,پالے کی تمام شرائط پوری نہیں ہوئیں,29.568958221108144,68.88747489694028
Kohlu,20260828,hail,False,0.55,8,0,No hail-supporting glaciation signature detected.,اولوں کی کوئی علامت نہیں,29.568958221108144,68.88747489694028
Kohlu,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,29.568958221108144,68.88747489694028
Kohlu,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,29.568958221108144,68.88747489694028
Kohlu,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,29.568958221108144,68.88747489694028
Kohlu,20260828,thunderstorm,False,0.6,8,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,29.568958221108144,68.88747489694028
Kohlu,20260828,uv_index,False,0.5,8,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,29.568958221108144,68.88747489694028
Kurram,20260828,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 15 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,33.62449227750573,70.40444482790119
Kurram,20260828,cold_wave,False,0.33,1,0,Mean clear-sky night skin temp 8.2 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,33.62449227750573,70.40444482790119
Kurram,20260828,dust_storm,False,0.5,8,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,33.62449227750573,70.40444482790119
Kurram,20260828,fog,True,0.75,8,2,Small positive IR3.9-IR10.8 difference (1.5 K) over a spatially coherent low-lying area -- classic radiative/advective fog signature. Visibility/ceiling below landing minima. Favourable-for-disease dew conditions; delay spraying until fog clears.,دھند کا امکان (IR3.9-IR10.8 = 1.5 K)۔ رن وے کی مرئیت کم ہو سکتی ہے,33.62449227750573,70.40444482790119
Kurram,20260828,frost,False,0.3,8,0,Not all three frost conditions met (no WRF wind data available).,پالے کی تمام شرائط پوری نہیں ہوئیں,33.62449227750573,70.40444482790119
Kurram,20260828,hail,False,0.0,8,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,33.62449227750573,70.40444482790119
Kurram,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,33.62449227750573,70.40444482790119
Kurram,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,33.62449227750573,70.40444482790119
Kurram,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,33.62449227750573,70.40444482790119
Kurram,20260828,thunderstorm,False,0.6,8,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,33.62449227750573,70.40444482790119
Kurram,20260828,uv_index,False,0.5,8,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,33.62449227750573,70.40444482790119
Lahore,20260828,cloud_burst,False,0.0,1,0,STUBBED: no consecutive-frame pairs available at all for this location/period.,ڈیٹا دستیاب نہیں,31.42638165339673,74.29984835056979
Lahore,20260828,cold_wave,False,0.0,1,0,Not enough clear-sky multi-day night skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,31.42638165339673,74.29984835056979
Lahore,20260828,dust_storm,False,0.0,8,0,Dust-difference channels unavailable.,ڈیٹا دستیاب نہیں,31.42638165339673,74.29984835056979
Lahore,20260828,fog,False,0.0,8,0,No IR3.9-IR10.8 data at this time/location.,ڈیٹا دستیاب نہیں,31.42638165339673,74.29984835056979
Lahore,20260828,frost,False,0.0,8,0,MSG skin-temperature/cloud data unavailable.,ڈیٹا دستیاب نہیں,31.42638165339673,74.29984835056979
Lahore,20260828,hail,False,0.0,8,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,31.42638165339673,74.29984835056979
Lahore,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,31.42638165339673,74.29984835056979
Lahore,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,31.42638165339673,74.29984835056979
Lahore,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,31.42638165339673,74.29984835056979
Lahore,20260828,thunderstorm,False,0.0,8,0,No convection data at this time/location.,اس وقت/مقام کے لیے کنویکشن ڈیٹا دستیاب نہیں,31.42638165339673,74.29984835056979
Lahore,20260828,uv_index,False,0.0,8,0,No MSG cloud data available.,ڈیٹا دستیاب نہیں,31.42638165339673,74.29984835056979
Lakki Marwat,20260828,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 15 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,32.529343689538536,70.81695770905547
Lakki Marwat,20260828,cold_wave,False,0.33,1,0,Mean clear-sky night skin temp 9.8 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,32.529343689538536,70.81695770905547
Lakki Marwat,20260828,dust_storm,False,0.5,8,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,32.529343689538536,70.81695770905547
Lakki Marwat,20260828,fog,False,0.6,8,0,IR3.9-IR10.8 = -0.8 K -- outside the fog signature range.,دھند کی علامت نہیں,32.529343689538536,70.81695770905547
Lakki Marwat,20260828,frost,False,0.3,8,0,Not all three frost conditions met (no WRF wind data available).,پالے کی تمام شرائط پوری نہیں ہوئیں,32.529343689538536,70.81695770905547
Lakki Marwat,20260828,hail,False,0.0,8,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,32.529343689538536,70.81695770905547
Lakki Marwat,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,32.529343689538536,70.81695770905547
Lakki Marwat,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,32.529343689538536,70.81695770905547
Lakki Marwat,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,32.529343689538536,70.81695770905547
Lakki Marwat,20260828,thunderstorm,False,0.6,8,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,32.529343689538536,70.81695770905547
Lakki Marwat,20260828,uv_index,False,0.5,8,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,32.529343689538536,70.81695770905547
Lasbela,20260828,cloud_burst,True,0.7,1,1,Cloud top cooling 17.2 K in 15 min -- explosive vertical development.,طوفانی بارش کا فوری خطرہ,25.78761000262494,66.61044026238578
Lasbela,20260828,cold_wave,False,0.33,1,0,Mean clear-sky night skin temp 5.1 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,25.78761000262494,66.61044026238578
Lasbela,20260828,dust_storm,False,0.5,8,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,25.78761000262494,66.61044026238578
Lasbela,20260828,fog,True,0.75,8,2,Small positive IR3.9-IR10.8 difference (1.0 K) over a spatially coherent low-lying area -- classic radiative/advective fog signature. Visibility/ceiling below landing minima. Favourable-for-disease dew conditions; delay spraying until fog clears.,دھند کا امکان (IR3.9-IR10.8 = 1.0 K)۔ رن وے کی مرئیت کم ہو سکتی ہے,25.78761000262494,66.61044026238578
Lasbela,20260828,frost,False,0.3,8,0,Not all three frost conditions met (no WRF wind data available).,پالے کی تمام شرائط پوری نہیں ہوئیں,25.78761000262494,66.61044026238578
Lasbela,20260828,hail,False,0.0,8,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,25.78761000262494,66.61044026238578
Lasbela,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,25.78761000262494,66.61044026238578
Lasbela,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,25.78761000262494,66.61044026238578
Lasbela,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,25.78761000262494,66.61044026238578
Lasbela,20260828,thunderstorm,False,0.6,8,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,25.78761000262494,66.61044026238578
Lasbela,20260828,uv_index,False,0.5,8,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,25.78761000262494,66.61044026238578
Layyah,20260828,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 15 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,30.912794164007494,71.24379157898795
Layyah,20260828,cold_wave,False,0.33,1,0,Mean clear-sky night skin temp 14.0 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,30.912794164007494,71.24379157898795
Layyah,20260828,dust_storm,False,0.5,8,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,30.912794164007494,71.24379157898795
Layyah,20260828,fog,False,0.6,8,0,IR3.9-IR10.8 = -3.5 K -- outside the fog signature range.,دھند کی علامت نہیں,30.912794164007494,71.24379157898795
Layyah,20260828,frost,False,0.3,8,0,Not all three frost conditions met (no WRF wind data available).,پالے کی تمام شرائط پوری نہیں ہوئیں,30.912794164007494,71.24379157898795
Layyah,20260828,hail,False,0.0,8,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,30.912794164007494,71.24379157898795
Layyah,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,30.912794164007494,71.24379157898795
Layyah,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,30.912794164007494,71.24379157898795
Layyah,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,30.912794164007494,71.24379157898795
Layyah,20260828,thunderstorm,False,0.6,8,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,30.912794164007494,71.24379157898795
Layyah,20260828,uv_index,False,0.5,8,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,30.912794164007494,71.24379157898795
Lodhran,20260828,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 15 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,29.6947473198121,71.73476503298319
Lodhran,20260828,cold_wave,False,0.33,1,0,Mean clear-sky night skin temp 13.0 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,29.6947473198121,71.73476503298319
Lodhran,20260828,dust_storm,False,0.5,8,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,29.6947473198121,71.73476503298319
Lodhran,20260828,fog,False,0.6,8,0,IR3.9-IR10.8 = -1.9 K -- outside the fog signature range.,دھند کی علامت نہیں,29.6947473198121,71.73476503298319
Lodhran,20260828,frost,False,0.3,8,0,Not all three frost conditions met (no WRF wind data available).,پالے کی تمام شرائط پوری نہیں ہوئیں,29.6947473198121,71.73476503298319
Lodhran,20260828,hail,False,0.0,8,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,29.6947473198121,71.73476503298319
Lodhran,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,29.6947473198121,71.73476503298319
Lodhran,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,29.6947473198121,71.73476503298319
Lodhran,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,29.6947473198121,71.73476503298319
Lodhran,20260828,thunderstorm,False,0.6,8,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,29.6947473198121,71.73476503298319
Lodhran,20260828,uv_index,False,0.5,8,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,29.6947473198121,71.73476503298319
Loralai,20260828,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 15 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,30.264281575920926,68.73050867303363
Loralai,20260828,cold_wave,False,0.33,1,0,Mean clear-sky night skin temp 15.4 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,30.264281575920926,68.73050867303363
Loralai,20260828,dust_storm,False,0.5,8,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,30.264281575920926,68.73050867303363
Loralai,20260828,fog,False,0.6,8,0,IR3.9-IR10.8 = -2.2 K -- outside the fog signature range.,دھند کی علامت نہیں,30.264281575920926,68.73050867303363
Loralai,20260828,frost,False,0.3,8,0,Not all three frost conditions met (no WRF wind data available).,پالے کی تمام شرائط پوری نہیں ہوئیں,30.264281575920926,68.73050867303363
Loralai,20260828,hail,False,0.0,8,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,30.264281575920926,68.73050867303363
Loralai,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,30.264281575920926,68.73050867303363
Loralai,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,30.264281575920926,68.73050867303363
Loralai,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,30.264281575920926,68.73050867303363
Loralai,20260828,thunderstorm,False,0.6,8,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,30.264281575920926,68.73050867303363
Loralai,20260828,uv_index,False,0.5,8,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,30.264281575920926,68.73050867303363
Lower Dir,20260828,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 15 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,34.81995197010533,71.84807095601087
Lower Dir,20260828,cold_wave,False,0.33,1,0,Mean clear-sky night skin temp 9.3 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,34.81995197010533,71.84807095601087
Lower Dir,20260828,dust_storm,False,0.5,8,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,34.81995197010533,71.84807095601087
Lower Dir,20260828,fog,False,0.6,8,0,IR3.9-IR10.8 = -3.2 K -- outside the fog signature range.,دھند کی علامت نہیں,34.81995197010533,71.84807095601087
Lower Dir,20260828,frost,False,0.3,8,0,Not all three frost conditions met (no WRF wind data available).,پالے کی تمام شرائط پوری نہیں ہوئیں,34.81995197010533,71.84807095601087
Lower Dir,20260828,hail,False,0.0,8,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,34.81995197010533,71.84807095601087
Lower Dir,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,34.81995197010533,71.84807095601087
Lower Dir,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,34.81995197010533,71.84807095601087
Lower Dir,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,34.81995197010533,71.84807095601087
Lower Dir,20260828,thunderstorm,False,0.6,8,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,34.81995197010533,71.84807095601087
Lower Dir,20260828,uv_index,False,0.5,8,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,34.81995197010533,71.84807095601087
Malakand,20260828,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 15 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,34.490702704742134,71.90262504844601
Malakand,20260828,cold_wave,False,0.33,1,0,Mean clear-sky night skin temp 10.8 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,34.490702704742134,71.90262504844601
Malakand,20260828,dust_storm,False,0.5,8,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,34.490702704742134,71.90262504844601
Malakand,20260828,fog,False,0.6,8,0,IR3.9-IR10.8 = -2.4 K -- outside the fog signature range.,دھند کی علامت نہیں,34.490702704742134,71.90262504844601
Malakand,20260828,frost,False,0.3,8,0,Not all three frost conditions met (no WRF wind data available).,پالے کی تمام شرائط پوری نہیں ہوئیں,34.490702704742134,71.90262504844601
Malakand,20260828,hail,False,0.0,8,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,34.490702704742134,71.90262504844601
Malakand,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,34.490702704742134,71.90262504844601
Malakand,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,34.490702704742134,71.90262504844601
Malakand,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,34.490702704742134,71.90262504844601
Malakand,20260828,thunderstorm,False,0.6,8,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,34.490702704742134,71.90262504844601
Malakand,20260828,uv_index,False,0.5,8,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,34.490702704742134,71.90262504844601
Mandi Bahauddin,20260828,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 15 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,32.380949633723084,73.42640461875796
Mandi Bahauddin,20260828,cold_wave,False,0.33,1,0,Mean clear-sky night skin temp 11.7 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,32.380949633723084,73.42640461875796
Mandi Bahauddin,20260828,dust_storm,False,0.5,8,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,32.380949633723084,73.42640461875796
Mandi Bahauddin,20260828,fog,False,0.6,8,0,IR3.9-IR10.8 = -4.1 K -- outside the fog signature range.,دھند کی علامت نہیں,32.380949633723084,73.42640461875796
Mandi Bahauddin,20260828,frost,False,0.3,8,0,Not all three frost conditions met (no WRF wind data available).,پالے کی تمام شرائط پوری نہیں ہوئیں,32.380949633723084,73.42640461875796
Mandi Bahauddin,20260828,hail,False,0.0,8,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,32.380949633723084,73.42640461875796
Mandi Bahauddin,20260828,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 0 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,32.380949633723084,73.42640461875796
Mandi Bahauddin,20260828,heavy_rain,False,0.45,1,0,0/8 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,32.380949633723084,73.42640461875796
Mandi Bahauddin,20260828,residue_burning,False,0.5,8,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,32.380949633723084,73.42640461875796
Mandi Bahauddin,20260828,thunderstorm,False,0.6,8,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,32.380949633723084,73.42640461875796
Mandi Bahauddin,20260828,uv_index,False,0.5,8,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,32.380949633723084,73.42640461875796
Mansehra,20260828,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 15 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,34.66967253689031,73.34549478620973
